2004   5 22  0   -2.987   -0.133   -3.278 
2004   5 23  0   -4.159    0.491    0.135 
2004   6  0  0   -4.232    0.823   -0.498 
2004   6  1  0   -3.191    0.799   -2.685 
2004   6  2  0   -2.697    4.288    3.129 
2004   6  3  0   -3.032    4.202    3.191 
2004   6  4  0   -1.585    1.968   -1.809 
2004   6  5  0   -3.162    3.550   -0.816 
2004   6  6  0   -3.657    1.939    0.524 
2004   6  7  0   -3.158    1.540   -0.101 
2004   6  8  0   -5.634   -0.719   -0.917 
2004   6  9  0   -4.719   -1.003    2.796 
2004   6 10  0   -6.165   -0.848    0.641 
2004   6 11  0   -5.313   -1.390    0.899 
2004   6 12  0   -5.318   -3.494    0.606 
2004   6 13  0   -6.239   -2.652   -0.520 
2004   6 14  0   -5.597   -3.660   -0.180 
2004   6 15  0   -5.111    0.742   -0.433 
2004   6 16  0   -2.184    6.143    0.492 
2004   6 17  0   -4.612    4.405   -0.384 
2004   6 18  0   -5.577    3.379    1.978 
2004   6 19  0   -2.969    7.248    5.498 
2004   6 20  0   -7.469    1.809   -4.363 
2004   6 21  0   -9.384    3.066   -6.138 
2004   6 22  0  -13.611    4.062   -4.920 
2004   6 23  0  -10.702    9.156    7.205 
2004   7  0  0  -10.719    8.179    2.656 
2004   7  1  0  -11.185    6.495    0.999 
2004   7  2  0  -10.391    5.886    2.143 
2004   7  3  0   -6.613    8.615   -0.129 
2004   7  4  0   -3.694   10.092   -2.197 
2004   7  5  0   -3.060   10.568   -2.921 
2004   7  6  0   -4.975    8.974   -3.289 
2004   7  7  0    0.661    6.556   -7.099 
2004   7  8  0   -2.500    2.118   -3.112 
2004   7  9  0   -4.734    2.061   -7.661 
2004   7 10  0   -3.571    4.489   -0.057 
2004   7 11  0   -7.474    1.213   -5.846 
2004   7 12  0   -7.489   -0.953   -4.888 
2004   7 13  0   -7.177    0.668   -3.148 
2004   7 14  0   -6.203    2.517   -1.954 
2004   7 15  0   -6.336    1.596    0.057 
2004   7 16  0   -5.238   -2.718   -1.183 
2004   7 17  0   -2.529    5.325    0.555 
2004   7 18  0   -4.838    2.100    1.575 
2004   7 19  0   -6.284    1.658   -0.957 
2004   7 20  0   -5.847    0.692    2.131 
2004   7 21  0   -3.177    0.335    5.078 
2004   7 22  0   -4.173    1.009    3.125 
2004   7 23  0   -4.102    5.062    1.612 
2004   8  0  0   -4.588    1.201    2.221 
2004   8  1  0   -4.601   -0.448    2.722 
2004   8  2  0   -2.375    2.917    3.054 
2004   8  3  0    3.160    0.422    4.218 
2004   8  4  0   -0.774    0.726    3.664 
2004   8  5  0    0.188    2.489    3.794 
2004   8  6  0   -0.563    0.456    4.474 
2004   8  7  0   -2.199    1.688    4.140 
2004   8  8  0   -4.171    2.209    2.570 
2004   8  9  0   -4.213    2.412   -1.040 
2004   8 10  0   -3.854    3.781    0.942 
2004   8 11  0   -3.422    3.232   -1.373 
2004   8 12  0   -4.584   -0.339    2.604 
2004   8 13  0   -4.767    1.868    1.401 
2004   8 14  0   -4.077    3.179    0.569 
2004   8 15  0   -5.171    0.850    0.294 
2004   8 16  0   -4.981    2.351   -0.420 
2004   8 17  0   -4.628    2.812    0.069 
2004   8 18  0   -4.390    2.440    1.596 
2004   8 19  0   -4.432    1.719    3.521 
2004   8 20  0   -4.480    3.585   -0.665 
2004   8 21  0   -1.058    5.833   -1.466 
2004   8 22  0   -2.648    5.217   -1.930 
2004   8 23  0    0.051    6.028   -2.343 
2004   9  0  0   -1.649    5.531   -1.487 
2004   9  1  0   -4.381    1.963    1.047 
2004   9  2  0   -2.690    3.638   -0.918 
2004   9  3  0   -2.634    4.945   -0.779 
2004   9  4  0   -0.522    5.723   -2.491 
2004   9  5  0   -1.606    7.018   -1.662 
2004   9  6  0   -0.730    8.690   -3.812 
2004   9  7  0    2.325    1.695   -5.393 
2004   9  8  0    3.027    3.137   -5.289 
2004   9  9  0    0.453    3.423   -2.471 
2004   9 10  0   -3.216    3.327   -0.103 
2004   9 11  0   -7.372   -0.215    2.654 
2004   9 12  0   -3.587   -1.818   -0.611 
2004   9 13  0   -3.313    6.182   -0.955 
2004   9 14  0   -2.643    7.257   -0.615 
2004   9 15  0   -1.650    8.989   -2.266 
2004   9 16  0   -6.557    4.116    7.394 
2004   9 17  0   -7.149    6.433   -3.501 
2004   9 18  0   -0.732    6.162    1.085 
2004   9 19  0   -0.676    7.937    1.092 
2004   9 20  0    1.618    8.268    2.823 
2004   9 21  0    3.329    7.247    2.976 
2004   9 22  0    4.602    8.885    3.226 
2004   9 23  0    3.045    8.757    3.345 
2004  10  0  0    5.395    8.987    1.709 
2004  10  1  0    0.216    8.966    3.518 
2004  10  2  0   -4.830   10.358   -1.637 
2004  10  3  0   -2.586    5.140    3.490 
2004  10  4  0   -7.289    0.184    8.625 
2004  10  5  0   -4.842    7.339    0.483 
2004  10  6  0    2.372    9.017   -6.256 
2004  10  7  0    2.301   12.583   -3.307 
2004  10  8  0   -4.441    9.599    6.275 
2004  10  9  0   -7.782   -0.061   12.845 
2004  10 10  0   -2.114  -10.551    8.459 
2004  10 11  0   -0.387   -9.031    7.916 
2004  10 12  0   -0.096   -9.489    3.299 
2004  10 13  0    2.370   -9.087   -1.994 
2004  10 14  0    3.240   -9.818   -5.070 
2004  10 15  0    3.192   -8.538   -5.862 
2004  10 16  0    3.488   -7.448   -5.893 
2004  10 17  0    4.350   -4.453   -6.754 
2004  10 18  0   -3.639   -5.744    0.081 
2004  10 19  0   -5.840   -4.203    3.875 
2004  10 20  0   -6.571   -0.444    5.651 
2004  10 21  0   -6.397   -4.433    2.839 
2004  10 22  0   -7.154   -1.930    4.017 
2004  10 23  0   -8.216   -1.858    3.032 
2004  11  0  0   -8.465   -1.182    3.617 
2004  11  1  0   -8.711   -1.613    1.031 
2004  11  2  0   -8.094   -3.077    2.017 
2004  11  3  0   -9.064    1.509    2.441 
2004  11  4  0   -8.216    2.257    3.405 
2004  11  5  0   -6.852    3.544    2.808 
2004  11  6  0   -7.194    4.789   -0.015 
2004  11  7  0   -6.127    5.392    0.390 
2004  11  8  0   -7.222    4.243   -0.149 
2004  11  9  0   -6.117    5.265   -1.899 
2004  11 10  0   -6.922    3.186   -2.962 
2004  11 11  0   -7.068    3.401   -2.580 
2004  11 12  0   -7.711    3.176   -0.882 
2004  11 13  0   -7.279    3.064   -4.398 
2004  11 14  0   -8.535    1.911   -3.690 
2004  11 15  0   -7.388    2.408   -4.987 
2004  11 16  0   -6.657    4.359   -4.234 
2004  11 17  0   -8.028    4.100    1.278 
2004  11 18  0   -8.838    3.142    1.372 
2004  11 19  0   -8.475    2.373    0.477 
2004  11 20  0   -8.363    2.585    0.770 
2004  11 21  0   -9.242    2.026    0.215 
2004  11 22  0   -9.084    0.993    1.029 
2004  11 23  0   -8.481    1.830    1.126 
2004  12  0  0   -8.610    0.776    1.452 
2004  12  1  0   -7.921    0.468    2.401 
2004  12  2  0   -6.956    2.647    5.212 
2004  12  3  0   -8.112    0.254    2.409 
2004  12  4  0   -6.011   -3.060    3.742 
2004  12  5  0   -3.982   -5.411    4.167 
2004  12  6  0   -5.899   -0.244    2.957 
2004  12  7  0   -6.276   -2.115    1.643 
2004  12  8  0   -5.217   -3.526    1.909 
2004  12  9  0   -3.436   -5.437    1.103 
2004  12 10  0   -3.011   -5.906    0.051 
2004  12 11  0   -2.673   -6.086    0.105 
2004  12 12  0   -3.109   -5.060   -0.567 
2004  12 13  0   -0.165   -0.732   -4.573 
2004  12 14  0   -3.228    0.482   -2.740 
2004  12 15  0   -1.488   -3.216   -3.278 
2004  12 16  0   -2.385   -0.306   -2.983 
2004  12 17  0   -2.318    0.614   -2.696 
2004  12 18  0   -2.306    2.073   -3.218 
2004  12 19  0   -2.315    1.576   -3.765 
2004  12 20  0   -2.553   -2.706   -2.670 
2004  12 21  0   -0.101    0.672   -3.212 
2004  12 22  0   -1.640    2.080   -2.551 
2004  12 23  0   -4.539    1.784   -0.282 
2004  13  0  0   -4.365    1.981   -2.886 
2004  13  1  0   -5.153    1.148   -2.391 
2004  13  2  0   -4.908    0.076   -2.343 
2004  13  3  0   -5.231   -2.015    0.484 
2004  13  4  0   -5.701   -0.915    1.158 
2004  13  5  0   -5.666    0.532   -0.619 
2004  13  6  0   -4.532    2.961    0.286 
2004  13  7  0   -6.428   -2.293    2.031 
2004  13  8  0   -6.616    0.314    2.238 
2004  13  9  0   -5.906    0.784    2.361 
2004  13 10  0   -3.994    4.356    0.270 
2004  13 11  0   -0.270    5.464   -0.852 
2004  13 12  0   -1.242    2.247   -0.971 
2004  13 13  0   -4.435    0.528    0.044 
2004  13 14  0   -5.205   -0.718   -1.005 
2004  13 15  0   -5.316    1.263    0.877 
2004  13 16  0   -4.499   -1.125    0.770 
2004  13 17  0    0.229    0.611    0.519 
2004  13 18  0   -5.063    1.123    3.517 
2004  13 19  0   -4.500    1.851    2.747 
2004  13 20  0   -5.576    1.432    2.936 
2004  13 21  0   -5.340   -3.316    1.436 
2004  13 22  0   -5.282   -2.730    0.119 
2004  13 23  0   -2.542   -0.678   -3.077 
2004  14  0  0   -3.475   -1.332   -2.509 
2004  14  1  0   -1.524   -3.671    0.012 
2004  14  2  0   -2.161   -6.569    0.456 
2004  14  3  0   -1.100   -6.320   -0.592 
2004  14  4  0    2.914   -5.310    0.720 
2004  14  5  0   -0.018   -6.714    1.820 
2004  14  6  0   -3.070   -6.960    1.866 
2004  14  7  0   -2.763   -7.480    3.067 
2004  14  8  0    0.144   -5.466   -0.047 
2004  14  9  0    4.678   -1.049   -3.957 
2004  14 10  0    6.428   -2.571   -2.797 
2004  14 11  0    5.778   -3.593   -1.782 
2004  14 12  0    4.874   -4.790   -1.213 
2004  14 13  0    6.098   -4.462   -1.870 
2004  14 14  0    4.536   -6.067   -0.952 
2004  14 15  0    5.756   -4.660   -2.746 
2004  14 16  0    5.825   -4.359   -2.776 
2004  14 17  0    5.592   -4.639   -2.714 
2004  14 18  0    5.845   -2.815   -1.560 
2004  14 19  0    2.724   -5.936   -0.141 
2004  14 20  0    4.956   -4.606   -0.242 
2004  14 21  0    2.029   -6.824   -1.595 
2004  14 22  0   -0.237   -8.201    2.379 
2004  14 23  0    2.148   -7.101    2.167 
2004  15  0  0    4.091   -7.399    1.045 
2004  15  1  0    3.922   -7.460   -1.804 
2004  15  2  0    2.571   -8.053   -0.852 
2004  15  3  0    7.087   -5.588    0.107 
2004  15  4  0    6.472   -7.168   -0.019 
2004  15  5  0    3.263   -8.113    3.748 
2004  15  6  0    3.475   -7.264    5.402 
2004  15  7  0    3.863   -8.032    4.507 
2004  15  8  0    2.190   -3.825    8.386 
2004  15  9  0    3.258   -2.232    7.619 
2004  15 10  0    5.393   -5.736    3.308 
2004  15 11  0    7.819   -7.424    0.455 
2004  15 12  0    6.495  -10.010   -0.060 
2004  15 13  0    4.190   -5.335   -9.287 
2004  15 14  0    3.664   -4.663  -10.338 
2004  15 15  0    6.031   -7.686   -4.629 
2004  15 16  0    5.446   -6.835   -4.688 
2004  15 17  0    6.645   -6.894   -2.725 
2004  15 18  0    6.262   -7.385   -1.521 
2004  15 19  0    5.527   -4.699   -5.336 
2004  15 20  0    4.126   -4.755   -2.069 
2004  15 21  0    6.216   -3.111   -2.444 
2004  15 22  0    5.235   -5.109   -3.720 
2004  15 23  0    6.165   -5.649   -1.407 
2004  16  0  0    4.773   -3.166    3.311 
2004  16  1  0    5.957   -6.450   -2.544 
2004  16  2  0    5.231   -6.240   -0.324 
2004  16  3  0    6.018   -7.415   -0.830 
2004  16  4  0    6.908   -7.364   -0.546 
2004  16  5  0    8.569   -4.462    0.035 
2004  16  6  0    6.764   -5.723    0.472 
2004  16  7  0    7.394   -5.227   -0.222 
2004  16  8  0    4.821   -5.098   -0.767 
2004  16  9  0    5.075   -4.235   -0.988 
2004  16 10  0    3.924    0.865   -4.670 
2004  16 11  0    4.218    0.446   -0.837 
2004  16 12  0    1.525   -2.164    4.795 
2004  16 13  0    4.483   -2.073    3.021 
2004  16 14  0    5.433   -1.608    2.124 
2004  16 15  0    5.143    2.424   -1.464 
2004  16 16  0    5.075    1.256    1.069 
2004  16 17  0    5.150    0.728   -1.917 
2004  16 18  0    1.707   -3.308   -2.954 
2004  16 19  0    4.451   -0.786   -4.193 
2004  16 20  0    5.614   -2.599   -0.658 
2004  16 21  0    3.799   -3.438   -2.587 
2004  16 22  0    3.809    0.004   -2.074 
2004  16 23  0    4.858    0.477    1.803 
2004  17  0  0    2.773   -2.869    2.616 
2004  17  1  0    2.028   -4.215    0.948 
2004  17  2  0    2.614   -3.340   -1.291 
2004  17  3  0    2.889   -2.993   -0.152 
2004  17  4  0    3.889   -3.691    0.132 
2004  17  5  0    3.907   -2.920    0.297 
2004  17  6  0    4.198   -1.298   -0.105 
2004  17  7  0   -0.402   -5.450   -0.445 
2004  17  8  0    0.624   -5.146   -2.433 
2004  17  9  0    3.105   -2.485    1.490 
2004  17 10  0    2.851   -2.806   -1.127 
2004  17 11  0   -0.070   -4.983    0.745 
2004  17 12  0    1.183   -3.843   -0.292 
